ParentID,DataID,Name,Path,Level,CountOfItems,SizeOfAllVersions
-1,2000,Enterprise,Enterprise,1,28,0
2000,262739,Crown Asset Management,Enterprise:Crown Asset Management,2,1,0
2000,599221,Crown Entity and Board Performance,Enterprise:Crown Entity and Board Performance,2,50,0
2000,262741,Enforcement and Monitoring of Legislation,Enterprise:Enforcement and Monitoring of Legislation,2,52,0
2000,262742,Governance and Strategy,Enterprise:Governance and Strategy,2,38,22
2000,599265,Grants and Funds Management,Enterprise:Grants and Funds Management,2,8,0
2000,262744,"Licensing, Permits and Registration","Enterprise:Licensing, Permits and Registration",2,11,0
2000,197355,MAKO Utilities,Enterprise:MAKO Utilities,2,7,0
2000,81663789,Petroleum and Minerals (merge the content into the other L2 structure),Enterprise:Petroleum and Minerals (merge the content into the other L2 structure),2,1,0
2000,81954480,Petroleum and Minerals Perms V2 (all levels) (To Keep this structure),Enterprise:Petroleum and Minerals Perms V2 (all levels) (To Keep this structure),2,1,0
2000,74863897,Pike River Recovery Agency,Enterprise:Pike River Recovery Agency,2,13,0
2000,262745,"Policy Advice, Regulation and Standards","Enterprise:Policy Advice, Regulation and Standards",2,63,0
2000,25076392,Published Information,Enterprise:Published Information,2,6,0
2000,81163143,Team Workspaces,Enterprise:Team Workspaces,2,2,0
2000,12616206,WorkSafe New Zealand,Enterprise:WorkSafe New Zealand,2,0,0
2000,4505909,xBuilding and Housing,Enterprise:xBuilding and Housing,2,18,0
2000,45357185,xCERA,Enterprise:xCERA,2,6,0
2000,9917760,xDepartment of Labour,Enterprise:xDepartment of Labour,2,11,0
2000,277151,xEconomic Development After 1/1/2007,Enterprise:xEconomic Development After 1/1/2007,2,21,0
2000,560843,xEconomic Development Before 1/1/2007,Enterprise:xEconomic Development Before 1/1/2007,2,14,0
2000,11826037,"xFoundation for Research, Science and Technology","Enterprise:xFoundation for Research, Science and Technology",2,4,0
2000,81652357,xINSITE (Closed),Enterprise:xINSITE (Closed),2,18,0
2000,9025637,xMinistry of Research Science and Technology,Enterprise:xMinistry of Research Science and Technology,2,26,0
2000,7830362,xMinistry of Science and Innovation,Enterprise:xMinistry of Science and Innovation,2,27,0
2000,45583211,xStandards NZ Library,Enterprise:xStandards NZ Library,2,2,0
2000,243772,Z_Administrative Links,Enterprise:Z_Administrative Links,2,24,968
2000,81157461,z_SP_Teams,Enterprise:z_SP_Teams,2,5,0
2000,81203633,zArchived Sharepoint ON Line AGA,Enterprise:zArchived Sharepoint ON Line AGA,2,15,0
2000,510548,zzTesting,Enterprise:zzTesting,2,54,8109521
510548,73081100,_UAT test folder area (Level 2),Enterprise:zzTesting:_UAT test folder area (Level 2),3,644,356985989
510548,30211778,10.5 test folder,Enterprise:zzTesting:10.5 test folder,3,41,5660975
510548,81094508,2015 October Techtonics Testing Copy,Enterprise:zzTesting:2015 October Techtonics Testing Copy,3,972,279558507
510548,81417307,Alex Structure,Enterprise:zzTesting:Alex Structure,3,4272,3052595617
510548,64343887,Appraised Content,Enterprise:zzTesting:Appraised Content,3,10112,5535251071
510548,82569902,Atturra,Enterprise:zzTesting:Atturra,3,11,1339782
510548,22934384,Consenting Excellence Programme,Enterprise:zzTesting:Consenting Excellence Programme,3,3,0
510548,81220541,CS Mobile UAT Test,Enterprise:zzTesting:CS Mobile UAT Test,3,0,0
510548,81220430,CSM UAT Test 2,Enterprise:zzTesting:CSM UAT Test 2,3,0,0
510548,28190018,Doktrak,Enterprise:zzTesting:Doktrak,3,0,0
510548,82484067,ExampleImport,Enterprise:zzTesting:ExampleImport,3,5,6949346
510548,82484177,ExampleImport2,Enterprise:zzTesting:ExampleImport2,3,5,6949346
510548,65049401,Folder Creation Demo,Enterprise:zzTesting:Folder Creation Demo,3,7,238681
510548,81212757,Folder Creation Demo Copy to test classifications,Enterprise:zzTesting:Folder Creation Demo Copy to test classifications,3,4,238681
510548,82448270,FSI Demo,Enterprise:zzTesting:FSI Demo,3,2,9117
510548,1416248,FW  For Your MAKO Training,Enterprise:zzTesting:FW  For Your MAKO Training,3,0,0
510548,81322270,FW  MAKO [IN-CONFIDENCE RELEASE EXTERNAL],Enterprise:zzTesting:FW  MAKO [IN-CONFIDENCE RELEASE EXTERNAL],3,0,0
510548,81653463,groups,Enterprise:zzTesting:groups,3,0,0
510548,82217551,HTML DASHBOARD POC,Enterprise:zzTesting:HTML DASHBOARD POC,3,78,34396294
510548,81481697,INSITE Workshop,Enterprise:zzTesting:INSITE Workshop,3,2,18453
510548,82056984,Jacob's test folder,Enterprise:zzTesting:Jacob's test folder,3,45,35326560
510548,81255339,level 3 folder create test,Enterprise:zzTesting:level 3 folder create test,3,11,1438163
510548,68368255,Licensing,Enterprise:zzTesting:Licensing,3,38,0
510548,78116534,Loraine,Enterprise:zzTesting:Loraine,3,26,91063
510548,77030231,Mako Support Reports - UAT,Enterprise:zzTesting:Mako Support Reports - UAT,3,5,127542
510548,25316520,Managing Information and Data,Enterprise:zzTesting:Managing Information and Data,3,48,0
510548,81619660,Mark - Atturra,Enterprise:zzTesting:Mark - Atturra,3,10145,5544446573
510548,72237277,MBIE Record and GDA6 - all primary,Enterprise:zzTesting:MBIE Record and GDA6 - all primary,3,0,0
510548,72284168,MBIE Record Superceded and new MBIE class - all primary,Enterprise:zzTesting:MBIE Record Superceded and new MBIE class - all primary,3,0,0
510548,82352563,MFS,Enterprise:zzTesting:MFS,3,47,325500961
510548,81323110,Next Mako 20.4 test 30/11,Enterprise:zzTesting:Next Mako 20.4 test 30/11,3,1,0
510548,72174230,Nintex Testing,Enterprise:zzTesting:Nintex Testing,3,0,0
510548,81156355,Office365 Workspace Testing,Enterprise:zzTesting:Office365 Workspace Testing,3,4,18536
510548,67248185,One Note test,Enterprise:zzTesting:One Note test,3,3,13528
510548,80267199,Performance Testing - Techtonics,Enterprise:zzTesting:Performance Testing - Techtonics,3,3,1401582
510548,81255340,PRRA test folder created at level 3,Enterprise:zzTesting:PRRA test folder created at level 3,3,0,0
510548,81952869,Recycle Bin,Enterprise:zzTesting:Recycle Bin,3,11,110581
510548,80359404,Scanning and Saving PDF into MAKO,Enterprise:zzTesting:Scanning and Saving PDF into MAKO,3,0,0
510548,80359407,storage proivder change test 2,Enterprise:zzTesting:storage proivder change test 2,3,0,0
510548,81088439,storage proivder change test 21,Enterprise:zzTesting:storage proivder change test 21,3,0,0
510548,75664721,Test 2,Enterprise:zzTesting:Test 2,3,43,2322921
510548,81190358,Test ActiveViews Folder,Enterprise:zzTesting:Test ActiveViews Folder,3,10,2723390
510548,81263864,Test Class.01 - Testing docs - disposal in UAT,Enterprise:zzTesting:Test Class.01 - Testing docs - disposal in UAT,3,2,433015
510548,81416820,Test Collection,Enterprise:zzTesting:Test Collection,3,0,0
510548,81218560,test discussion,Enterprise:zzTesting:test discussion,3,2,0
510548,81255341,Test for level 3 PRRA folder,Enterprise:zzTesting:Test for level 3 PRRA folder,3,1,29318
510548,81255342,UAT test folder area (level 3),Enterprise:zzTesting:UAT test folder area (level 3),3,124,299481930
510548,63726989,UI Widgets,Enterprise:zzTesting:UI Widgets,3,17,261728
510548,6624191,Update 1 - System Testing,Enterprise:zzTesting:Update 1 - System Testing,3,43,5176583
510548,81220212,Wiki test,Enterprise:zzTesting:Wiki test,3,4,179058
510548,52709425,Workflow development,Enterprise:zzTesting:Workflow development,3,3055,2534487340
510548,12144453,Workflow Testing,Enterprise:zzTesting:Workflow Testing,3,1397,4730345
510548,71215919,Workflow training,Enterprise:zzTesting:Workflow training,3,65,864826
510548,55883952,Workflows,Enterprise:zzTesting:Workflows,3,2258,455854833
81203633,81649828,Demo AGA based on Rules,Enterprise:zArchived Sharepoint ON Line AGA:Demo AGA based on Rules,3,135,625330783
81203633,81952983,Demo structure,Enterprise:zArchived Sharepoint ON Line AGA:Demo structure,3,22,673289
81203633,81882514,Dynamics365 Archiving Testing,Enterprise:zArchived Sharepoint ON Line AGA:Dynamics365 Archiving Testing,3,24,1305520
81203633,81498890,NZTE Test Container,Enterprise:zArchived Sharepoint ON Line AGA:NZTE Test Container,3,0,0
81203633,81232358,Old one do not use WKG-INTzzBaldrick,Enterprise:zArchived Sharepoint ON Line AGA:Old one do not use WKG-INTzzBaldrick,3,17,20105195
81203633,81882513,OneDrive Archive Test,Enterprise:zArchived Sharepoint ON Line AGA:OneDrive Archive Test,3,0,0
81203633,82020492,Pitau Demo Test,Enterprise:zArchived Sharepoint ON Line AGA:Pitau Demo Test,3,8,804601
81203633,81475430,Shared Documents,Enterprise:zArchived Sharepoint ON Line AGA:Shared Documents,3,76,489766309
81203633,81496352,Site Archiving,Enterprise:zArchived Sharepoint ON Line AGA:Site Archiving,3,7,19426442
81203633,82095183,Subfolder Test,Enterprise:zArchived Sharepoint ON Line AGA:Subfolder Test,3,14,2410291
81203633,81239839,Test inheritance,Enterprise:zArchived Sharepoint ON Line AGA:Test inheritance,3,0,0
81203633,81475650,WKG-INTzzBaldrick,Enterprise:zArchived Sharepoint ON Line AGA:WKG-INTzzBaldrick,3,6,98270
81203633,81609034,woc,Enterprise:zArchived Sharepoint ON Line AGA:woc,3,87,948506155
81203633,81528114,zLord Flashheart Team,Enterprise:zArchived Sharepoint ON Line AGA:zLord Flashheart Team,3,13,1487659
81203633,81246986,zzKing Kong limited [123456789012],Enterprise:zArchived Sharepoint ON Line AGA:zzKing Kong limited [123456789012],3,9,2850009
81157461,81481049,EXTCOREProject,Enterprise:z_SP_Teams:EXTCOREProject,3,8,241459
81157461,81482358,EXTTTMAKOWorkstream,Enterprise:z_SP_Teams:EXTTTMAKOWorkstream,3,18,10371787
81157461,81481810,Shared Documents,Enterprise:z_SP_Teams:Shared Documents,3,1,0
81157461,81157463,SP Team A,Enterprise:z_SP_Teams:SP Team A,3,5,77118
81157461,81584704,Test,Enterprise:z_SP_Teams:Test,3,14,582900
243772,81188488,ActiveViews,Enterprise:Z_Administrative Links:ActiveViews,3,32,59880006
243772,81189368,Apply Business Workspace Classifications,Enterprise:Z_Administrative Links:Apply Business Workspace Classifications,3,6,317105
243772,263860,Audit Links,Enterprise:Z_Administrative Links:Audit Links,3,0,0
243772,74979754,Business Administrator Reports,Enterprise:Z_Administrative Links:Business Administrator Reports,3,15,226824
243772,261901,Categories Volume,Enterprise:Z_Administrative Links:Categories Volume,3,0,0
243772,261199,Category Templates and Forms,Enterprise:Z_Administrative Links:Category Templates and Forms,3,80,60335
243772,262657,Global Metadata Stub Search,Enterprise:Z_Administrative Links:Global Metadata Stub Search,3,0,0
243772,80471330,LargeFolderMove,Enterprise:Z_Administrative Links:LargeFolderMove,3,1073,369458249
243772,261751,MAKO Search Statistics,Enterprise:Z_Administrative Links:MAKO Search Statistics,3,0,0
243772,73315257,Mako Support Reports,Enterprise:Z_Administrative Links:Mako Support Reports,3,36,1236513
243772,28216937,MBIE Admin Reports,Enterprise:Z_Administrative Links:MBIE Admin Reports,3,94,4630412
243772,484808,Performance Benchmarking,Enterprise:Z_Administrative Links:Performance Benchmarking,3,264,523412502
243772,16774668,Purge Recycle Bin Content,Enterprise:Z_Administrative Links:Purge Recycle Bin Content,3,27,1745968
243772,265065,Recycle Bin Access,Enterprise:Z_Administrative Links:Recycle Bin Access,3,0,0
243772,2777768,Reports Volume,Enterprise:Z_Administrative Links:Reports Volume,3,0,0
243772,261752,Search Templates,Enterprise:Z_Administrative Links:Search Templates,3,0,0
243772,80472310,Smart View,Enterprise:Z_Administrative Links:Smart View,3,44,8542061
243772,180192,Techtonics Reports,Enterprise:Z_Administrative Links:Techtonics Reports,3,256,112739832
243772,49929137,Techtonics Utilities,Enterprise:Z_Administrative Links:Techtonics Utilities,3,2248,457065346
243772,264766,Templates Admin Volume,Enterprise:Z_Administrative Links:Templates Admin Volume,3,0,0
243772,11494690,Workflows,Enterprise:Z_Administrative Links:Workflows,3,921,846745112
